ID	Title	AwrdItem	NeedSex	NeedBody	NeedRoute	AwardTimes	GlobalMsg	ExchangeMode	TimeLimitHours	StatKey
31941	ChiÕn Cuång Th¸nh Linh Khè	0;101;30205;1	2	3	30		1	30000;31350;31348		
31942	ChiÕn Cuång Th¸nh Linh Khè	0;101;30206;1	2	4	30		1	30000;31350;31349		
31943	Ých Thä Diªn D­¬ng CÊp 1	2;150;5;1						31352	168	
31944	Kim Linh Phô ThÓ CÊp 1	2;150;25;1						31352	168	
31945	Méc Linh Phô ThÓ CÊp 1	2;150;29;1						31352	168	
31946	Thuû Linh Phô ThÓ CÊp 1	2;150;33;1						31352	168	
31947	Ho¶ Linh Phô ThÓ CÊp 1	2;150;37;1						31352	168	
31948	Thæ Linh Phô ThÓ CÊp 1	2;150;41;1						31352	168	
31949	V« H×nh Chi Cæ CÊp 1	2;150;57;1						31352	168	
31950	Ch©n khÝ hé thÓ CÊp 1	2;150;1;1						31353	168	
31951	C­êng Th©n B¸ ThÓ CÊp 1	2;150;9;1						31353	168	
31952	¢m Phong Thùc Cèt CÊp 1	2;150;13;1						31353	168	
31953	Ph¸ Kh«ng Tr¶m ¶nh CÊp 1	2;150;45;1						31353	168	
31954	S¸t th­¬ng gia n©ng cÊp 1	2;150;49;1						31353	168	
31955	Ých Thä Diªn D­¬ng CÊp 2	2;150;6;1						31354	168	
31956	Kim Linh Phô ThÓ CÊp 2	2;150;26;1						31354	168	
31957	Méc Linh Phô ThÓ CÊp 2	2;150;30;1						31354	168	
31958	Thuû Linh Phô ThÓ CÊp 2	2;150;34;1						31354	168	
31959	Ho¶ Linh Phô ThÓ CÊp 2	2;150;38;1						31354	168	
31960	Thæ Linh Phô ThÓ CÊp 2	2;150;42;1						31354	168	
31961	V« H×nh Chi Cæ CÊp 2	2;150;58;1						31354	168	
31962	Ch©n khÝ hé thÓ CÊp 2	2;150;2;1						31355	168	
31963	C­êng Th©n B¸ ThÓ CÊp 2	2;150;10;1						31355	168	
31964	¢m Phong Thùc Cèt CÊp 2	2;150;14;1						31355	168	
31965	Ph¸ Kh«ng Tr¶m ¶nh CÊp 2	2;150;46;1						31355	168	
31966	S¸t th­¬ng gia n©ng cÊp 2	2;150;50;1						31355	168	
31967	Ých Thä Diªn D­¬ng CÊp 3	2;150;7;1						31356	168	
31968	Kim Linh Phô ThÓ CÊp 3	2;150;27;1						31356	168	
31969	Méc Linh Phô ThÓ CÊp 3	2;150;31;1						31356	168	
31970	Thuû Linh Phô ThÓ CÊp 3	2;150;35;1						31356	168	
31971	Ho¶ Linh Phô ThÓ CÊp 3	2;150;39;1						31356	168	
31972	Thæ Linh Phô ThÓ CÊp 3	2;150;43;1						31356	168	
31973	V« H×nh Chi Cæ CÊp 3	2;150;59;1						31356	168	
31974	Ch©n khÝ hé thÓ CÊp 3	2;150;3;1						31357	168	
31975	C­êng Th©n B¸ ThÓ CÊp 3	2;150;11;1						31357	168	
31976	¢m Phong Thùc Cèt CÊp 3	2;150;15;1						31357	168	
31977	Ph¸ Kh«ng Tr¶m ¶nh CÊp 3	2;150;47;1						31357	168	
31978	S¸t th­¬ng gia n©ng cÊp 3	2;150;51;1						31357	168	
31979	Ých Thä Diªn D­¬ng CÊp 4	2;150;8;1						31358	168	
31980	Kim Linh Phô ThÓ CÊp 4	2;150;28;1						31358	168	
31981	Méc Linh Phô ThÓ CÊp 4	2;150;32;1						31358	168	
31982	Thuû Linh Phô ThÓ CÊp 4	2;150;36;1						31358	168	
31983	Ho¶ Linh Phô ThÓ CÊp 4	2;150;40;1						31358	168	
31984	Thæ Linh Phô ThÓ CÊp 4	2;150;44;1						31358	168	
31985	V« H×nh Chi Cæ CÊp 4	2;150;60;1						31358	168	
31986	Ch©n khÝ hé thÓ CÊp 4	2;150;4;1						31359	168	
31987	C­êng Th©n B¸ ThÓ CÊp 4	2;150;12;1						31359	168	
31988	¢m Phong Thùc Cèt CÊp 4	2;150;16;1						31359	168	
31989	Ph¸ Kh«ng Tr¶m ¶nh CÊp 4	2;150;48;1						31359	168	
31990	S¸t th­¬ng gia n©ng cÊp 4	2;150;52;1						31359	168	
31991	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;3;30308;1			2		1	31360		
31992	Tèng_Háa Phông T­íng Qu©n Tr­îng (Trung CÊp)	0;8;30309;1			3		1	31361		
31993	Tèng_Háa Phông T­íng Qu©n Thñ (Trung CÊp)	0;0;30310;1			4		1	31362		
31994	Tèng_Háa Phông T­íng Qu©n Ch©m (Trung CÊp)	0;1;30311;1			6		1	31363		
31995	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30312;1			8		1	31364		
31996	Tèng_Háa Phông T­íng Qu©n CÇm (Trung CÊp)	0;10;30313;1			9		1	31365		
31997	Tèng_Háa Phông T­íng Qu©n Thñ (Trung CÊp)	0;0;30314;1			11		1	31366		
31998	Tèng_Háa Phông T­íng Qu©n C«n (Trung CÊp)	0;5;30315;1			12		1	31367		
31999	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30316;1			14		1	31368		
32000	Tèng_Háa Phông T­íng Qu©n Bót (Trung CÊp)	0;9;30317;1			15		1	31369		
32001	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Trung CÊp)	0;6;30318;1			17		1	31370		
32002	Tèng_Háa Phông T­íng Qu©n Cung (Trung CÊp)	0;4;30319;1			18		1	31371		
32003	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;7;30320;1			20		1	31372		
32004	Tèng_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)	0;11;30321;1			21		1	31373		
32005	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30322;1			23		1	31374		
32006	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;3;30323;1			25		1	31375		
32007	Tèng_Háa Phông T­íng Qu©n Bót (Trung CÊp)	0;9;30324;1			26		1	31376		
32008	Tèng_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)	0;11;30325;1			27		1	31377		
32009	Tèng_Háa Phông T­íng Qu©n PhiÕn (Trung CÊp)	0;13;30326;1			29		1	31378		
32010	Tèng_Háa Phông T­íng Qu©n §Þch (Trung CÊp)	0;12;30327;1			30		1	31379		
32011	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;3;30412;1			2		1	31380		
32012	Tèng_Háa Phông Nguyªn So¸i Tr­îng (Trung CÊp)	0;8;30413;1			3		1	31381		
32013	Tèng_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)	0;0;30414;1			4		1	31382		
32014	Tèng_Háa Phông Nguyªn So¸i Ch©m (Trung CÊp)	0;1;30415;1			6		1	31383		
32015	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30416;1			8		1	31384		
32016	Tèng_Háa Phông Nguyªn So¸i CÇm (Trung CÊp)	0;10;30417;1			9		1	31385		
32017	Tèng_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)	0;0;30418;1			11		1	31386		
32018	Tèng_Háa Phông Nguyªn So¸i C«n (Trung CÊp)	0;5;30419;1			12		1	31387		
32019	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30420;1			14		1	31388		
32020	Tèng_Háa Phông Nguyªn So¸i Bót (Trung CÊp)	0;9;30421;1			15		1	31389		
32021	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Trung CÊp)	0;6;30422;1			17		1	31390		
32022	Tèng_Háa Phông Nguyªn So¸i Cung (Trung CÊp)	0;4;30423;1			18		1	31391		
32023	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;7;30424;1			20		1	31392		
32024	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)	0;11;30425;1			21		1	31393		
32025	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30426;1			23		1	31394		
32026	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;3;30427;1			25		1	31395		
32027	Tèng_Háa Phông Nguyªn So¸i Bót (Trung CÊp)	0;9;30428;1			26		1	31396		
32028	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)	0;11;30429;1			27		1	31397		
32029	Tèng_Háa Phông Nguyªn So¸i PhiÕn (Trung CÊp)	0;13;30430;1			29		1	31398		
32030	Tèng_Háa Phông Nguyªn So¸i §Þch (Trung CÊp)	0;12;30431;1			30		1	31399		
32031	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;3;30516;1			2		1	31400		
32032	Liªu_Háa Phông T­íng Qu©n Tr­îng (Trung CÊp)	0;8;30517;1			3		1	31401		
32033	Liªu_Háa Phông T­íng Qu©n Thñ (Trung CÊp)	0;0;30518;1			4		1	31402		
32034	Liªu_Háa Phông T­íng Qu©n Ch©m (Trung CÊp)	0;1;30519;1			6		1	31403		
32035	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30520;1			8		1	31404		
32036	Liªu_Háa Phông T­íng Qu©n CÇm (Trung CÊp)	0;10;30521;1			9		1	31405		
32037	Liªu_Háa Phông T­íng Qu©n Thñ (Trung CÊp)	0;0;30522;1			11		1	31406		
32038	Liªu_Háa Phông T­íng Qu©n C«n (Trung CÊp)	0;5;30523;1			12		1	31407		
32039	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30524;1			14		1	31408		
32040	Liªu_Háa Phông T­íng Qu©n Bót (Trung CÊp)	0;9;30525;1			15		1	31409		
32041	Liªu_Háa Phông T­íng Qu©n Th­¬ng (Trung CÊp)	0;6;30526;1			17		1	31410		
32042	Liªu_Háa Phông T­íng Qu©n Cung (Trung CÊp)	0;4;30527;1			18		1	31411		
32043	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;7;30528;1			20		1	31412		
32044	Liªu_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)	0;11;30529;1			21		1	31413		
32045	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)	0;2;30530;1			23		1	31414		
32046	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)	0;3;30531;1			25		1	31415		
32047	Liªu_Háa Phông T­íng Qu©n Bót (Trung CÊp)	0;9;30532;1			26		1	31416		
32048	Liªu_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)	0;11;30533;1			27		1	31417		
32049	Liªu_Háa Phông T­íng Qu©n PhiÕn (Trung CÊp)	0;13;30534;1			29		1	31418		
32050	Liªu_Háa Phông T­íng Qu©n §Þch (Trung CÊp)	0;12;30535;1			30		1	31419		
32051	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;3;30620;1			2		1	31420		
32052	Liªu_Háa Phông Nguyªn So¸i Tr­îng (Trung CÊp)	0;8;30621;1			3		1	31421		
32053	Liªu_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)	0;0;30622;1			4		1	31422		
32054	Liªu_Háa Phông Nguyªn So¸i Ch©m (Trung CÊp)	0;1;30623;1			6		1	31423		
32055	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30624;1			8		1	31424		
32056	Liªu_Háa Phông Nguyªn So¸i CÇm (Trung CÊp)	0;10;30625;1			9		1	31425		
32057	Liªu_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)	0;0;30626;1			11		1	31426		
32058	Liªu_Háa Phông Nguyªn So¸i C«n (Trung CÊp)	0;5;30627;1			12		1	31427		
32059	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30628;1			14		1	31428		
32060	Liªu_Háa Phông Nguyªn So¸i Bót (Trung CÊp)	0;9;30629;1			15		1	31429		
32061	Liªu_Háa Phông Nguyªn So¸i Th­¬ng (Trung CÊp)	0;6;30630;1			17		1	31430		
32062	Liªu_Háa Phông Nguyªn So¸i Cung (Trung CÊp)	0;4;30631;1			18		1	31431		
32063	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;7;30632;1			20		1	31432		
32064	Liªu_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)	0;11;30633;1			21		1	31433		
32065	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)	0;2;30634;1			23		1	31434		
32066	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)	0;3;30635;1			25		1	31435		
32067	Liªu_Háa Phông Nguyªn So¸i Bót (Trung CÊp)	0;9;30636;1			26		1	31436		
32068	Liªu_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)	0;11;30637;1			27		1	31437		
32069	Liªu_Háa Phông Nguyªn So¸i PhiÕn (Trung CÊp)	0;13;30638;1			29		1	31438		
32070	Liªu_Háa Phông Nguyªn So¸i §Þch (Trung CÊp)	0;12;30639;1			30		1	31439		
32071	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30328;1	1	1	2		1	31440		
32072	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30329;1	1	2	2		1	31440		
32073	Tèng_Háa Phông T­íng Qu©n Tr­îng (Cao CÊp)	0;8;30330;1	1	1	3		1	31441		
32074	Tèng_Háa Phông T­íng Qu©n Tr­îng (Cao CÊp)	0;8;30331;1	1	2	3		1	31441		
32075	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30332;1	1	1	4		1	31442		
32076	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30333;1	1	2	4		1	31442		
32077	Tèng_Háa Phông T­íng Qu©n Ch©m (Cao CÊp)	0;1;30334;1	1	1	6		1	31443		
32078	Tèng_Háa Phông T­íng Qu©n Ch©m (Cao CÊp)	0;1;30335;1	1	2	6		1	31443		
32079	Tèng_Háa Phông T­íng Qu©n Ch©m (Cao CÊp)	0;1;30336;1	2	3	6		1	31443		
32080	Tèng_Háa Phông T­íng Qu©n Ch©m (Cao CÊp)	0;1;30337;1	2	4	6		1	31443		
32081	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30338;1	2	3	8		1	31444		
32082	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30339;1	2	4	8		1	31444		
32083	Tèng_Háa Phông T­íng Qu©n CÇm (Cao CÊp)	0;10;30340;1	2	3	9		1	31445		
32084	Tèng_Háa Phông T­íng Qu©n CÇm (Cao CÊp)	0;10;30341;1	2	4	9		1	31445		
32085	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30342;1	1	1	11		1	31446		
32086	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30343;1	1	2	11		1	31446		
32087	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30344;1	2	3	11		1	31446		
32088	Tèng_Háa Phông T­íng Qu©n Thñ (Cao CÊp)	0;0;30345;1	2	4	11		1	31446		
32089	Tèng_Háa Phông T­íng Qu©n C«n (Cao CÊp)	0;5;30346;1	1	1	12		1	31447		
32090	Tèng_Háa Phông T­íng Qu©n C«n (Cao CÊp)	0;5;30347;1	1	2	12		1	31447		
32091	Tèng_Háa Phông T­íng Qu©n C«n (Cao CÊp)	0;5;30348;1	2	3	12		1	31447		
32092	Tèng_Háa Phông T­íng Qu©n C«n (Cao CÊp)	0;5;30349;1	2	4	12		1	31447		
32093	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30350;1	1	1	14		1	31448		
32094	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30351;1	1	2	14		1	31448		
32095	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30352;1	2	3	14		1	31448		
32096	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30353;1	2	4	14		1	31448		
32097	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30354;1	1	1	15		1	31449		
32098	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30355;1	1	2	15		1	31449		
32099	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30356;1	2	3	15		1	31449		
32100	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30357;1	2	4	15		1	31449		
32101	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Cao CÊp)	0;6;30358;1	1	1	17		1	31450		
32102	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Cao CÊp)	0;6;30359;1	1	2	17		1	31450		
32103	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Cao CÊp)	0;6;30360;1	2	3	17		1	31450		
32104	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Cao CÊp)	0;6;30361;1	2	4	17		1	31450		
32105	Tèng_Háa Phông T­íng Qu©n Cung (Cao CÊp)	0;4;30362;1	1	1	18		1	31451		
32106	Tèng_Háa Phông T­íng Qu©n Cung (Cao CÊp)	0;4;30363;1	1	2	18		1	31451		
32107	Tèng_Háa Phông T­íng Qu©n Cung (Cao CÊp)	0;4;30364;1	2	3	18		1	31451		
32108	Tèng_Háa Phông T­íng Qu©n Cung (Cao CÊp)	0;4;30365;1	2	4	18		1	31451		
32109	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;7;30366;1	1	1	20		1	31452		
32110	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;7;30367;1	1	2	20		1	31452		
32111	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;7;30368;1	2	3	20		1	31452		
32112	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;7;30369;1	2	4	20		1	31452		
32113	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30370;1	1	1	21		1	31453		
32114	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30371;1	1	2	21		1	31453		
32115	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30372;1	2	3	21		1	31453		
32116	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30373;1	2	4	21		1	31453		
32117	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30374;1	1	1	23		1	31454		
32118	Tèng_Háa Phông T­íng Qu©n KiÕm (Cao CÊp)	0;2;30375;1	1	2	23		1	31454		
32119	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30376;1	1	1	25		1	31455		
32120	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30377;1	1	2	25		1	31455		
32121	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30378;1	2	3	25		1	31455		
32122	Tèng_Háa Phông T­íng Qu©n §ao (Cao CÊp)	0;3;30379;1	2	4	25		1	31455		
32123	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30380;1	1	1	26		1	31456		
32124	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30381;1	1	2	26		1	31456		
32125	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30382;1	2	3	26		1	31456		
32126	Tèng_Háa Phông T­íng Qu©n Bót (Cao CÊp)	0;9;30383;1	2	4	26		1	31456		
32127	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30384;1	1	1	27		1	31457		
32128	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30385;1	1	2	27		1	31457		
32129	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30386;1	2	3	27		1	31457		
32130	Tèng_Háa Phông T­íng Qu©n Tr¶o (Cao CÊp)	0;11;30387;1	2	4	27		1	31457		
32131	Tèng_Háa Phông T­íng Qu©n PhiÕn (Cao CÊp)	0;13;30388;1	2	3	29		1	31458		
32132	Tèng_Háa Phông T­íng Qu©n PhiÕn (Cao CÊp)	0;13;30389;1	2	4	29		1	31458		
32133	Tèng_Háa Phông T­íng Qu©n §Þch (Cao CÊp)	0;12;30390;1	2	3	30		1	31459		
32134	Tèng_Háa Phông T­íng Qu©n §Þch (Cao CÊp)	0;12;30391;1	2	4	30		1	31459		
32135	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30432;1	1	1	2		1	31460		
32136	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30433;1	1	2	2		1	31460		
32137	Tèng_Háa Phông Nguyªn So¸i Tr­îng (Cao CÊp)	0;8;30434;1	1	1	3		1	31461		
32138	Tèng_Háa Phông Nguyªn So¸i Tr­îng (Cao CÊp)	0;8;30435;1	1	2	3		1	31461		
32139	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30436;1	1	1	4		1	31462		
32140	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30437;1	1	2	4		1	31462		
32141	Tèng_Háa Phông Nguyªn So¸i Ch©m (Cao CÊp)	0;1;30438;1	1	1	6		1	31463		
32142	Tèng_Háa Phông Nguyªn So¸i Ch©m (Cao CÊp)	0;1;30439;1	1	2	6		1	31463		
32143	Tèng_Háa Phông Nguyªn So¸i Ch©m (Cao CÊp)	0;1;30440;1	2	3	6		1	31463		
32144	Tèng_Háa Phông Nguyªn So¸i Ch©m (Cao CÊp)	0;1;30441;1	2	4	6		1	31463		
32145	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30442;1	2	3	8		1	31464		
32146	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30443;1	2	4	8		1	31464		
32147	Tèng_Háa Phông Nguyªn So¸i CÇm (Cao CÊp)	0;10;30444;1	2	3	9		1	31465		
32148	Tèng_Háa Phông Nguyªn So¸i CÇm (Cao CÊp)	0;10;30445;1	2	4	9		1	31465		
32149	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30446;1	1	1	11		1	31466		
32150	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30447;1	1	2	11		1	31466		
32151	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30448;1	2	3	11		1	31466		
32152	Tèng_Háa Phông Nguyªn So¸i Thñ (Cao CÊp)	0;0;30449;1	2	4	11		1	31466		
32153	Tèng_Háa Phông Nguyªn So¸i C«n (Cao CÊp)	0;5;30450;1	1	1	12		1	31467		
32154	Tèng_Háa Phông Nguyªn So¸i C«n (Cao CÊp)	0;5;30451;1	1	2	12		1	31467		
32155	Tèng_Háa Phông Nguyªn So¸i C«n (Cao CÊp)	0;5;30452;1	2	3	12		1	31467		
32156	Tèng_Háa Phông Nguyªn So¸i C«n (Cao CÊp)	0;5;30453;1	2	4	12		1	31467		
32157	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30454;1	1	1	14		1	31468		
32158	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30455;1	1	2	14		1	31468		
32159	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30456;1	2	3	14		1	31468		
32160	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30457;1	2	4	14		1	31468		
32161	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30458;1	1	1	15		1	31469		
32162	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30459;1	1	2	15		1	31469		
32163	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30460;1	2	3	15		1	31469		
32164	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30461;1	2	4	15		1	31469		
32165	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Cao CÊp)	0;6;30462;1	1	1	17		1	31470		
32166	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Cao CÊp)	0;6;30463;1	1	2	17		1	31470		
32167	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Cao CÊp)	0;6;30464;1	2	3	17		1	31470		
32168	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Cao CÊp)	0;6;30465;1	2	4	17		1	31470		
32169	Tèng_Háa Phông Nguyªn So¸i Cung (Cao CÊp)	0;4;30466;1	1	1	18		1	31471		
32170	Tèng_Háa Phông Nguyªn So¸i Cung (Cao CÊp)	0;4;30467;1	1	2	18		1	31471		
32171	Tèng_Háa Phông Nguyªn So¸i Cung (Cao CÊp)	0;4;30468;1	2	3	18		1	31471		
32172	Tèng_Háa Phông Nguyªn So¸i Cung (Cao CÊp)	0;4;30469;1	2	4	18		1	31471		
32173	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;7;30470;1	1	1	20		1	31472		
32174	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;7;30471;1	1	2	20		1	31472		
32175	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;7;30472;1	2	3	20		1	31472		
32176	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;7;30473;1	2	4	20		1	31472		
32177	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30474;1	1	1	21		1	31473		
32178	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30475;1	1	2	21		1	31473		
32179	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30476;1	2	3	21		1	31473		
32180	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30477;1	2	4	21		1	31473		
32181	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30478;1	1	1	23		1	31474		
32182	Tèng_Háa Phông Nguyªn So¸i KiÕm (Cao CÊp)	0;2;30479;1	1	2	23		1	31474		
32183	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30480;1	1	1	25		1	31475		
32184	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30481;1	1	2	25		1	31475		
32185	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30482;1	2	3	25		1	31475		
32186	Tèng_Háa Phông Nguyªn So¸i §ao (Cao CÊp)	0;3;30483;1	2	4	25		1	31475		
32187	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30484;1	1	1	26		1	31476		
32188	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30485;1	1	2	26		1	31476		
32189	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30486;1	2	3	26		1	31476		
32190	Tèng_Háa Phông Nguyªn So¸i Bót (Cao CÊp)	0;9;30487;1	2	4	26		1	31476		
32191	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30488;1	1	1	27		1	31477		
32192	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30489;1	1	2	27		1	31477		
32193	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30490;1	2	3	27		1	31477		
32194	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Cao CÊp)	0;11;30491;1	2	4	27		1	31477		
32195	Tèng_Háa Phông Nguyªn So¸i PhiÕn (Cao CÊp)	0;13;30492;1	2	3	29		1	31478		
32196	Tèng_Háa Phông Nguyªn So¸i PhiÕn (Cao CÊp)	0;13;30493;1	2	4	29		1	31478		
32197	Tèng_Háa Phông Nguyªn So¸i §Þch (Cao CÊp)	0;12;30494;1	2	3	30		1	31479		
